,date,value,action,reward,balance,coin,position,price,index
0,2023-03-07,100000000.0,0,-0.2173917,599800000.0,-16.734035102985434,-5,29879225.0,91693
1,2023-03-07,99800697.2514627,0,-0.00427686,599800000.0,-16.734035102985434,-5,29879183.333333332,91694
2,2023-03-07,99796792.64327198,0,-0.00489925,599800000.0,-16.734035102985434,-5,29879416.666666668,91695
3,2023-03-07,99792330.23391122,0,-0.00506453,599800000.0,-16.734035102985434,-5,29879683.333333332,91696
4,2023-03-07,99787728.37425786,0,-0.00651312,599800000.0,-16.734035102985434,-5,29879958.333333332,91697
5,2023-03-07,99782010.91226435,7,-0.33695844,-100497996.28337073,6.693373225837759,2,29880300.0,91698
6,2023-03-07,99503565.50371528,0,-0.36931073,599223564.8790004,-16.73330239531646,-5,29880533.333333332,91699
7,2023-03-07,99218126.55572194,0,-0.00792852,599223564.8790004,-16.73330239531646,-5,29880858.333333332,91700
8,2023-03-07,99212269.89988357,0,-0.00701467,599223564.8790004,-16.73330239531646,-5,29881208.333333332,91701
9,2023-03-07,99207389.3533516,0,-0.00600924,599223564.8790004,-16.73330239531646,-5,29881500.0,91702
10,2023-03-07,99203206.02775276,0,-0.00599005,599223564.8790004,-16.73330239531646,-5,29881750.0,91703
11,2023-03-07,99199301.59052724,0,-0.00621737,599223564.8790004,-16.73330239531646,-5,29881983.333333332,91704
12,2023-03-07,99195257.70911503,0,-0.00623011,599223564.8790004,-16.73330239531646,-5,29882225.0,91705
13,2023-03-07,99191213.82770276,0,-0.0073211,599223564.8790004,-16.73330239531646,-5,29882466.666666668,91706
14,2023-03-07,99186472.72535747,10,-0.65020623,-401213542.11150396,16.7320611389514,5,29882750.0,91707
15,2023-03-07,98792732.41142315,0,-0.73056065,598392729.901614,-16.73185117018384,-5,29883125.0,91708
16,2023-03-07,98383806.24765652,0,-0.01905032,598392729.901614,-16.73185117018384,-5,29883658.333333332,91709
17,2023-03-07,98373767.13695443,7,-0.58638184,-101906240.44815141,6.6924866519748,2,29884258.333333332,91710
18,2023-03-07,98099392.3947807,0,-0.6768974,597819390.1416435,-16.730745421631514,-5,29885100.0,91711
19,2023-03-07,97804750.73939961,7,-0.67572156,-102475255.11636126,6.692102231899746,2,29885975.0,91712
20,2023-03-07,97531102.38075906,0,-0.86218529,597251099.8377602,-16.729723783895466,-5,29886925.0,91713
21,2023-03-07,97234648.94270605,0,-0.05146951,597251099.8377602,-16.729723783895466,-5,29887908.333333332,91714
22,2023-03-07,97218616.29074645,7,-0.9666365,-103061396.70267236,6.691454789185717,2,29888866.666666668,91715
23,2023-03-07,96945406.27636331,2,-0.81010901,396745403.5551717,-10.036840781691465,-3,29889883.333333332,91716
24,2023-03-07,96735032.15303063,0,-0.0445077,396745403.5551717,-10.036840781691465,-5,29890916.666666668,91717
25,2023-03-07,96724828.03156924,10,-1.79724463,-403595180.19864017,16.72692075230999,5,29891933.333333332,91718
26,2023-03-07,96422104.28613728,2,-2.47827132,396102097.3723434,-10.035805523930378,-3,29892966.666666668,91719
27,2023-03-07,96091977.93510681,10,-2.99761774,-404228026.1126681,16.725778355002973,5,29893975.0,91720
28,2023-03-07,95789117.8101458,0,-14.12358017,595389110.9525766,-16.725204883759826,-5,29895000.0,91721
29,2023-03-07,95375870.16537696,0,-0.6237567,595389110.9525766,-16.725204883759826,-5,29895791.666666668,91722
30,2023-03-07,95363465.63842154,0,-0.62275676,595389110.9525766,-16.725204883759826,-5,29896533.333333332,91723
31,2023-03-07,95351757.99500293,7,-5.9378035,-104928256.9461801,6.689582202143566,2,29897233.333333332,91724
32,2023-03-07,95076481.50787976,0,-3.76147259,594796479.6124982,-16.723559286271936,-5,29897941.666666668,91725
33,2023-03-07,94789372.09980148,0,0.00914546,594796479.6124982,-16.723559286271936,-5,29898366.666666668,91726
34,2023-03-07,94790208.27776581,0,-0.08853909,594796479.6124982,-16.723559286271936,-5,29898316.666666668,91727
35,2023-03-07,94783379.49105728,7,-2.62225824,-105496625.74899125,6.689248454574568,2,29898725.0,91728
36,2023-03-07,94505548.25675648,7,-0.65267879,-305576625.74899125,13.378424197616571,4,29899050.0,91729
37,2023-03-07,94431345.57390875,10,0.05944094,-305576625.74899125,13.378424197616571,5,29899483.333333332,91730
38,2023-03-07,94439484.11529571,0,-1.94194407,594079477.67135,-16.72235675977582,-5,29900091.666666668,91731
39,2023-03-07,94066378.49188817,0,-0.0502821,594079477.67135,-16.72235675977582,-5,29900875.0,91732
40,2023-03-07,94054672.84215635,0,-0.05583596,594079477.67135,-16.72235675977582,-5,29901575.0,91733
41,2023-03-07,94041573.66269451,7,-1.05333102,-106238441.49890894,6.688435666863511,2,29902358.333333332,91734
42,2023-03-07,93764401.08624947,7,-0.24585383,-306318441.49890894,13.376776272838317,4,29902783.333333332,91735
43,2023-03-07,93691200.94752151,0,-1.02906344,593331197.090543,-16.72056727311235,-5,29903291.666666668,91736
44,2023-03-07,93317541.96060336,0,-0.03078081,593331197.090543,-16.72056727311235,-5,29904108.333333332,91737
45,2023-03-07,93306394.91575462,7,-0.69195333,-106973615.00511527,6.687895160555463,2,29904775.0,91738
46,2023-03-07,93036416.83762556,0,-0.67525548,592756412.8248885,-16.718899294546045,-5,29906275.0,91739
47,2023-03-07,92725622.18535429,0,-0.06246843,592756412.8248885,-16.718899294546045,-5,29908116.666666668,91740
48,2023-03-07,92694413.57333785,7,-0.50948185,-107585611.22636276,6.686730573236695,2,29909983.333333332,91741
49,2023-03-07,92425979.10663086,7,-0.0991237,-307665611.22636276,13.373073661758863,4,29911716.666666668,91742
50,2023-03-07,92369827.75466096,7,0.03736443,-307665611.22636276,13.373073661758863,5,29913500.0,91743
51,2023-03-07,92396573.90198451,0,-0.63362029,592036549.0279331,-16.71374371145393,-5,29915500.0,91744
52,2023-03-07,91992257.60709774,0,-0.07335022,592036549.0279331,-16.71374371145393,-5,29918150.0,91745
53,2023-03-07,91945319.84350806,0,-0.07243145,592036549.0279331,-16.71374371145393,-5,29920958.333333332,91746
54,2023-03-07,91898660.6423136,0,-0.07197169,592036549.0279331,-16.71374371145393,-5,29923750.0,91747
55,2023-03-07,91850051.50435281,0,-0.06066241,592036549.0279331,-16.71374371145393,-5,29926658.333333332,91748
56,2023-03-07,91808824.26986456,0,-0.0520311,592036549.0279331,-16.71374371145393,-5,29929125.0,91749
57,2023-03-07,91772332.59609455,0,-0.05117743,592036549.0279331,-16.71374371145393,-5,29931308.333333332,91750
58,2023-03-07,91735283.79753411,0,-0.04626002,592036549.0279331,-16.71374371145393,-5,29933525.0,91751
59,2023-03-07,91700463.49813527,0,-0.04627147,592036549.0279331,-16.71374371145393,-5,29935608.333333332,91752
60,2023-03-07,91665503.91753882,0,-0.05173931,592036549.0279331,-16.71374371145393,-5,29937700.0,91753
61,2023-03-07,91624276.68305051,7,-0.31927086,-108655888.22588742,6.679989534683062,2,29940166.666666668,91754
62,2023-03-07,91361201.41400549,0,-0.37938482,591081194.5781496,-16.69854697593489,-5,29942725.0,91755
63,2023-03-07,91036665.11954707,7,-0.28551542,-109243352.69223636,6.678823981541957,2,29945391.666666668,91756
64,2023-03-07,90775014.07371289,2,-0.24576036,390575006.72700655,-10.017316043816853,-3,29948141.666666668,91757
65,2023-03-07,90549295.61582744,0,-0.02935241,390575006.72700655,-10.017316043816853,-5,29950708.333333332,91758
66,2023-03-07,90522332.34014285,0,-0.02829064,390575006.72700655,-10.017316043816853,-5,29953400.0,91759
67,2023-03-07,90496287.31842887,0,-0.02380651,390575006.72700655,-10.017316043816853,-5,29956000.0,91760
68,2023-03-07,90474332.7007662,10,-0.30062505,-409845707.56884426,16.689925932890365,5,29958191.666666668,91761
69,2023-03-07,90188367.69660205,0,-0.45413611,589788354.0664959,-16.688788583088474,-5,29960233.333333332,91762
70,2023-03-07,89748857.26684916,0,-0.04568085,589788354.0664959,-16.688788583088474,-5,29962600.0,91763
71,2023-03-07,89705883.63624775,0,-0.04609909,589788354.0664959,-16.688788583088474,-5,29965175.0,91764
72,2023-03-07,89662353.71269351,0,-0.04475491,589788354.0664959,-16.688788583088474,-5,29967783.333333332,91765
73,2023-03-07,89619936.37504482,7,-0.26975948,-110660130.99203175,6.673267640574468,2,29970325.0,91766
74,2023-03-07,89357108.28270638,0,-0.321444,589077101.3869965,-16.68173119670013,-5,29972908.333333332,91767
75,2023-03-07,89034145.929165,0,-0.0384637,589077101.3869965,-16.68173119670013,-5,29975483.333333332,91768
76,2023-03-07,88995499.91855931,0,-0.03710469,589077101.3869965,-16.68173119670013,-5,29977800.0,91769
77,2023-03-07,88958105.03779334,7,-0.25634013,-111321942.56074631,6.6711048044462915,2,29980041.666666668,91770
78,2023-03-07,88692900.64744359,10,0.01193928,-111321942.56074631,6.6711048044462915,5,29982266.666666668,91771
79,2023-03-07,88707132.33769307,7,0.01165634,-111321942.56074631,6.6711048044462915,5,29984400.0,91772
80,2023-03-07,88720474.54730198,0,-0.31668398,588440457.5804588,-16.674225648960864,-5,29986400.0,91773
81,2023-03-07,88408359.6960845,7,-0.27199851,-111871653.14306921,6.669262121175491,2,29988325.0,91774
82,2023-03-07,88140629.41467065,7,-0.05696795,-311951653.1430692,13.338114689517337,4,29990166.666666668,91775
83,2023-03-07,88085971.83258075,0,-0.39764288,587725956.7825905,-16.671075239896773,-5,29992066.666666668,91776
84,2023-03-07,87698866.28532565,7,-0.27764508,-112581144.55087322,6.668068813358809,2,29993691.666666668,91777
85,2023-03-07,87429691.06094849,0,-0.30693531,587149686.7267038,-16.66926892475992,-5,29995316.666666668,91778
86,2023-03-07,87123710.44929606,10,-0.37466935,-413276299.94121486,16.668402958641526,5,29996875.0,91779
87,2023-03-07,86746341.30613726,2,-0.32675091,386426332.2496383,-10.000588923569945,-3,29998233.333333332,91780
88,2023-03-07,86413748.17524278,0,-0.01453912,386426332.2496383,-10.000588923569945,-5,29999491.666666668,91781
89,2023-03-07,86398997.30658054,0,-0.0152706,386426332.2496383,-10.000588923569945,-5,30000966.666666668,91782
90,2023-03-07,86383913.08495414,7,-0.19445773,-113816103.88271171,6.666116712037923,2,30002475.0,91783
91,2023-03-07,86194006.39430156,0,-0.31312295,585914002.3501908,-16.664449369097834,-5,30003991.666666668,91784
92,2023-03-07,85887755.8424344,0,-0.02958236,585914002.3501908,-16.664449369097834,-5,30005566.666666668,91785
93,2023-03-07,85859981.76015258,2,-0.02894852,585914002.3501908,-16.664449369097834,-5,30007233.333333332,91786
94,2023-03-07,85832763.1595164,7,-0.27903503,-114447269.33615983,6.664696878478138,2,30008866.666666668,91787
95,2023-03-07,85562949.86572051,0,-0.31264384,585282945.7780397,-16.66089089115773,-5,30010400.0,91788
96,2023-03-07,85259759.37154949,0,-0.02491007,585282945.7780397,-16.66089089115773,-5,30011791.666666668,91789
97,2023-03-07,85236295.28354448,7,-0.27784752,-115043723.37665331,6.663734623432356,2,30013200.0,91790
98,2023-03-07,84966827.53650045,7,-0.06443609,-315123723.3766533,13.327117722982745,4,30014783.333333332,91791
99,2023-03-07,84904152.78954035,7,0.01470146,-315123723.3766533,13.327117722982745,5,30016083.333333332,91792
100,2023-03-07,84920811.68669409,7,0.01424047,-315123723.3766533,13.327117722982745,5,30017333.333333332,91793
101,2023-03-07,84936804.22796166,0,-0.3904301,584576780.0169199,-16.656376727266267,-5,30018533.333333332,91794
102,2023-03-07,84555543.13659263,0,-0.02127666,584576780.0169199,-16.656376727266267,-5,30019808.333333332,91795
103,2023-03-07,84535555.4845199,0,-0.02096474,584576780.0169199,-16.656376727266267,-5,30021008.333333332,91796
104,2023-03-07,84515845.43872589,0,-0.02109842,584576780.0169199,-16.656376727266267,-5,30022191.666666668,91797
105,2023-03-07,84495996.58979261,0,-0.01152006,584576780.0169199,-16.656376727266267,-5,30023383.333333332,91798
106,2023-03-07,84485447.55119866,7,-0.29685869,-115794588.98178762,6.661333898806566,2,30024016.666666668,91799
107,2023-03-07,84207076.35168707,0,-0.30710006,583927075.6855537,-16.65319608139194,-5,30024266.666666668,91800
108,2023-03-07,83921663.39682722,7,-0.29096929,-116358338.76808822,6.661206327812951,2,30024591.666666668,91801
109,2023-03-07,83644048.16417924,0,-0.3005443,583364047.2094064,-16.65281707380029,-5,30024950.0,91802
110,2023-03-07,83356830.9886744,0,-0.00435644,583364047.2094064,-16.65281707380029,-5,30025383.333333332,91803
111,2023-03-07,83352806.5578816,0,0.0,583364047.2094064,-16.65281707380029,-5,30025625.0,91804
112,2023-03-07,83352806.5578816,0,-0.00402667,583364047.2094064,-16.65281707380029,-5,30025625.0,91805
113,2023-03-07,83349198.44751555,0,0.0006492,583364047.2094064,-16.65281707380029,-5,30025841.666666668,91806
114,2023-03-07,83349892.31489366,0,0.00207212,583364047.2094064,-16.65281707380029,-5,30025800.0,91807
115,2023-03-07,83352112.69050348,0,-0.00373169,583364047.2094064,-16.65281707380029,-5,30025666.666666668,91808
116,2023-03-07,83348920.90056437,1,0.00095152,583364047.2094064,-16.65281707380029,-5,30025858.333333332,91809
117,2023-03-07,83349892.31489366,7,-0.32146812,-116930113.34706414,6.66093825976327,2,30025800.0,91810
118,2023-03-07,83068387.94182742,0,-0.30859846,582788388.5413119,-16.6524704356203,-5,30025575.0,91811
119,2023-03-07,82791580.264812,0,0.00376937,582788388.5413119,-16.6524704356203,-5,30025383.333333332,91812
120,2023-03-07,82795604.61183393,7,-0.31007002,-117484392.50173783,6.66108430795636,2,30025141.666666668,91813
121,2023-03-07,82511610.84767741,0,-0.28774552,582231612.4463377,-16.65304355187215,-5,30024541.666666668,91814
122,2023-03-07,82241881.82319468,0,0.01393548,582231612.4463377,-16.65304355187215,-5,30023925.0,91815
123,2023-03-07,82257424.6638431,0,0.01363065,582231612.4463377,-16.65304355187215,-5,30022991.666666668,91816
124,2023-03-07,82272551.17840278,7,-0.29956099,-118007432.44610435,6.661762868999209,2,30022083.333333332,91817
125,2023-03-07,81987737.77581564,2,-0.20448313,381787739.70772684,-9.992885620598447,-3,30021358.333333332,91818
126,2023-03-07,81794901.27575493,0,0.0070176,381787739.70772684,-9.992885620598447,-5,30020641.666666668,91819
127,2023-03-07,81802562.48806405,0,0.00643241,381787739.70772684,-9.992885620598447,-5,30019875.0,91820
128,2023-03-07,81809390.95990479,10,-0.36750674,-418510600.3795943,16.656011446011064,5,30019191.666666668,91821
129,2023-03-07,81479406.01353806,0,-0.41116302,581079410.0109808,-16.656344359925836,-5,30018591.666666668,91822
130,2023-03-07,81096343.96108007,10,-0.43428394,-419303649.26533985,16.65690849444034,5,30017575.0,91823
131,2023-03-07,80675668.40661287,2,-0.31117234,380355676.6795441,-9.994558518140124,-3,30016333.333333332,91824
132,2023-03-07,80366420.82995111,7,-0.20857759,-119833574.87238872,6.663277649617653,2,30015258.333333332,91825
133,2023-03-07,80160983.4508641,0,-0.27491748,579880985.6275349,-16.658647378914537,-5,30014441.666666668,91826
134,2023-03-07,79894451.36749959,10,-0.41231409,-420505543.2462044,16.659096033024994,5,30013633.333333332,91827
135,2023-03-07,79479880.04476678,7,-0.01196914,-420505543.2462044,16.659096033024994,5,30012758.333333332,91828
136,2023-03-07,79467941.02594316,0,-0.37457395,579067951.6322343,-16.659979535991802,-5,30012041.666666668,91829
137,2023-03-07,79080724.28321195,7,-0.27863299,-121199270.60772765,6.664162052428629,2,30011275.0,91830
138,2023-03-07,78792454.72439057,7,-0.0912366,-321279270.60772765,13.328599834903601,4,30010033.333333332,91831
139,2023-03-07,78700236.84120858,0,-0.33290697,578340245.038229,-16.66160339052521,-5,30009116.666666668,91832
140,2023-03-07,78353296.62755162,7,-0.26825231,-121926698.15181261,6.664815329075257,2,30008333.333333332,91833
