,date,value,action,reward,balance,coin,position,price,index
0,2023-03-12,100000000.0,7,-0.08319505,-100080000.0,7.293498271744806,2,27421683.333333332,98892
1,2023-03-12,99928387.52301252,2,-0.24198085,399728384.1680033,-10.93978861897324,-3,27422833.333333332,98893
2,2023-03-12,99725102.2314176,2,0.00160726,399728384.1680033,-10.93978861897324,-5,27423133.333333332,98894
3,2023-03-12,99726652.0348053,0,0.00132588,399728384.1680033,-10.93978861897324,-5,27422991.666666668,98895
4,2023-03-12,99727928.34347749,2,0.00294227,399728384.1680033,-10.93978861897324,-5,27422875.0,98896
5,2023-03-12,99730754.45553738,0,0.00469904,399728384.1680033,-10.93978861897324,-5,27422616.666666668,98897
6,2023-03-12,99735130.37098497,7,-0.26919473,-100464866.93053383,7.293356420858269,2,27422216.666666668,98898
7,2023-03-12,99533309.73036095,0,-0.38782862,599253310.4596967,-18.23355728193577,-5,27421966.666666668,98899
8,2023-03-12,99267593.41290092,7,-0.43955458,-101012400.87391776,7.293631261962315,2,27421183.333333332,98900
9,2023-03-12,98981277.97898856,10,-0.00704649,-101012400.87391776,7.293631261962315,5,27420316.666666668,98901
10,2023-03-12,98976719.45944983,0,-0.43890271,598696723.8113165,-18.23507011232499,-5,27419691.666666668,98902
11,2023-03-12,98705841.34637266,0,0.01306264,598696723.8113165,-18.23507011232499,-5,27419191.666666668,98903
12,2023-03-12,98715110.84034652,7,-0.50984183,-101564881.80484188,7.2942962858051175,2,27418683.333333332,98904
13,2023-03-12,98431835.76182953,0,-0.54966114,598151837.0748029,-18.236040007440305,-5,27418233.333333332,98905
14,2023-03-12,98161410.99580675,7,-0.61627054,-102118585.1746248,7.294555677975761,2,27417708.333333332,98906
15,2023-03-12,97878375.42717606,0,-0.67483775,597598376.6429353,-18.236666337393522,-5,27417291.666666668,98907
16,2023-03-12,97604911.4483729,7,-0.76929961,-102675085.93770492,7.294761874656539,2,27416933.333333332,98908
17,2023-03-12,97320841.15358174,0,-0.79484587,597040842.7827452,-18.237276080444627,-5,27416375.0,98909
18,2023-03-12,97049049.55698138,0,0.02471541,597040842.7827452,-18.237276080444627,-5,27415925.0,98910
19,2023-03-12,97058168.19502163,0,0.01114239,597040842.7827452,-18.237276080444627,-5,27415425.0,98911
20,2023-03-12,97061967.62753832,0,0.00493535,597040842.7827452,-18.237276080444627,-5,27415216.666666668,98912
21,2023-03-12,97063487.40054512,0,0.00217209,597040842.7827452,-18.237276080444627,-5,27415133.333333332,98913
22,2023-03-12,97064095.30974776,10,-2.40227641,-403335895.3892414,18.23812424539761,5,27415100.0,98914
23,2023-03-12,96667448.26687026,0,-3.25904021,596267446.9294078,-18.23800228218202,-5,27415283.333333332,98915
24,2023-03-12,96271398.49656892,7,-4.20763069,-104008599.92280418,7.295258568281188,2,27415066.666666668,98916
25,2023-03-12,95986597.365305,0,-7.94715982,595706599.2863898,-18.238584394033673,-5,27414408.333333332,98917
26,2023-03-12,95717542.43702626,0,3.38523634,595706599.2863898,-18.238584394033673,-5,27413808.333333332,98918
27,2023-03-12,95724989.85898715,0,0.39525758,595706599.2863898,-18.238584394033673,-5,27413400.0,98919
28,2023-03-12,95734717.10399729,0,0.55429952,595706599.2863898,-18.238584394033673,-5,27412866.666666668,98920
29,2023-03-12,95750827.85354537,10,-4.14299038,-404649154.45502776,18.240197869666492,5,27411983.333333332,98921
30,2023-03-12,95333973.36194283,7,-0.13376061,-404649154.45502776,18.240197869666492,5,27411058.333333332,98922
31,2023-03-12,95317253.18056232,2,-1.66057252,394997266.6175081,-10.94485404885114,-3,27410141.666666668,98923
32,2023-03-12,95014413.55551797,7,-0.94065209,-105185579.58570683,7.296986435814339,2,27408575.0,98924
33,2023-03-12,94801285.8387087,0,-0.90563557,594521291.092539,-18.243664203467937,-5,27406775.0,98925
34,2023-03-12,94549416.74151939,0,0.07728661,594521291.092539,-18.243664203467937,-5,27405233.333333332,98926
35,2023-03-12,94575109.90193921,0,0.0853282,594521291.092539,-18.243664203467937,-5,27403825.0,98927
36,2023-03-12,94603539.61198962,0,0.08029737,594521291.092539,-18.243664203467937,-5,27402266.666666668,98928
37,2023-03-12,94632121.35257506,7,-0.88780851,-105647834.31532091,7.299083600054013,2,27400700.0,98929
38,2023-03-12,94338054.12305233,0,-0.6857666,594058059.767677,-18.24899660933643,-5,27398766.666666668,98930
39,2023-03-12,94096230.58558482,0,0.08736693,594058059.767677,-18.24899660933643,-5,27396675.0,98931
40,2023-03-12,94132424.42885995,10,-1.02320637,-406267545.82527554,18.251711173971355,5,27394691.666666668,98932
41,2023-03-12,93698992.70423877,0,-0.79476114,593299006.088827,-18.25293271390992,-5,27392858.333333332,98933
42,2023-03-12,93330796.61330372,0,0.05842279,593299006.088827,-18.25293271390992,-5,27391116.666666668,98934
43,2023-03-12,93364412.43105185,0,0.06186665,593299006.088827,-18.25293271390992,-5,27389275.0,98935
44,2023-03-12,93401678.83534276,0,0.05825113,593299006.088827,-18.25293271390992,-5,27387233.333333332,98936
45,2023-03-12,93438032.59299797,10,-0.73857024,-406961911.79640037,18.258009408352248,5,27385241.666666668,98937
46,2023-03-12,93001876.4849397,7,-0.05716451,-406961911.79640037,18.258009408352248,5,27383258.333333332,98938
47,2023-03-12,92967947.01745588,0,-0.56880834,592567975.0739304,-18.260571044577706,-5,27381400.0,98939
48,2023-03-12,92596278.95904946,7,-0.41778462,-107683709.71939647,7.30464191732241,2,27379850.0,98940
49,2023-03-12,92310203.07900575,7,-0.1373417,-307763709.7193965,14.609506165551437,4,27379016.666666668,98941
50,2023-03-12,92210723.73745167,0,-0.44167419,591850733.9640689,-18.263050014580003,-5,27377683.333333332,98942
51,2023-03-12,91874780.31325471,0,0.03321156,591850733.9640689,-18.263050014580003,-5,27376366.666666668,98943
52,2023-03-12,91904914.34577876,0,0.03671971,591850733.9640689,-18.263050014580003,-5,27374716.666666668,98944
53,2023-03-12,91938092.21997195,0,0.02311487,591850733.9640689,-18.263050014580003,-5,27372900.0,98945
54,2023-03-12,91958942.53540528,7,-0.36626126,-108321014.18116617,7.30680132289638,2,27371758.333333332,98946
55,2023-03-12,91672287.9176212,0,-0.33225172,591392290.5967817,-18.26761508064695,-5,27370841.666666668,98947
56,2023-03-12,91403251.16583014,2,0.00926475,591392290.5967817,-18.26761508064695,-5,27370241.666666668,98948
57,2023-03-12,91412232.74324483,0,0.01209796,591392290.5967817,-18.26761508064695,-5,27369750.0,98949
58,2023-03-12,91424258.92317289,0,0.01121706,591392290.5967817,-18.26761508064695,-5,27369091.666666668,98950
59,2023-03-12,91435523.95247263,7,-0.32972908,-108844458.75418508,7.307677903134903,2,27368475.0,98951
60,2023-03-12,91149695.10349241,0,-0.28742008,590869697.4419494,-18.269728795010902,-5,27367675.0,98952
61,2023-03-12,90893600.3371228,7,-0.31091206,-109386390.10171908,7.308240894236356,2,27366366.666666668,98953
62,2023-03-12,90608006.91359535,0,-0.28603633,590328009.1547892,-18.271114099453328,-5,27365600.0,98954
63,2023-03-12,90335469.85971314,7,-0.2868373,-109944527.15600485,7.3085546937213115,2,27365191.666666668,98955
64,2023-03-12,90053158.46834213,0,-0.27590173,589773159.3940923,-18.27159817101302,-5,27364875.0,98956
65,2023-03-12,89776356.92377228,2,0.00271671,589773159.3940923,-18.27159817101302,-5,27364700.0,98957
66,2023-03-12,89779554.45345223,0,0.00155242,589773159.3940923,-18.27159817101302,-5,27364525.0,98958
67,2023-03-12,89781381.61326933,0,0.00660231,589773159.3940923,-18.27159817101302,-5,27364425.0,98959
68,2023-03-12,89789147.04249197,6,-0.24122247,-10450846.56244862,3.6544364858938754,1,27364000.0,98960
69,2023-03-12,89546534.42473648,0,-0.22656429,589306535.4723417,-18.2726609928024,-5,27363283.333333332,98961
70,2023-03-12,89313692.2645638,0,0.01187196,589306535.4723417,-18.2726609928024,-5,27362891.666666668,98962
71,2023-03-12,89328005.8490082,0,0.01569757,589306535.4723417,-18.2726609928024,-5,27362108.333333332,98963
72,2023-03-12,89346430.7821759,0,0.01871471,589306535.4723417,-18.2726609928024,-5,27361100.0,98964
73,2023-03-12,89367748.88666755,7,-0.29423768,-110912226.6279667,7.309959332259582,2,27359933.333333332,98965
74,2023-03-12,89079671.50044006,0,-0.26554975,588799674.7411888,-18.275638665037697,-5,27358825.0,98966
75,2023-03-12,88820082.53769809,7,-0.28684749,-111459909.29918331,7.310553850605786,2,27357708.333333332,98967
