,date,value,action,reward,balance,coin,position,price,index
0,2023-01-01,100000000.0,3,-93.33253851,-402000000.0,23.697197213999512,5,21099541.666666668,1
1,2023-01-01,97995458.03720063,1,-27.24014011,593995476.2050519,-23.69741247953136,-5,21099350.0,2
2,2023-01-01,93998240.90317458,0,0.00577034,593995476.2050519,-23.69741247953136,-10,21099233.333333332,3
3,2023-01-01,94000808.12285984,0,-0.00526612,593995476.2050519,-23.69741247953136,-10,21099125.0,4
4,2023-01-01,94000018.20911056,0,-0.00130199,593995476.2050519,-23.69741247953136,-10,21099158.333333332,5
5,2023-01-01,93999820.73067313,3,-12.49406101,-410000161.8912244,23.69761838935187,5,21099166.666666668,6
6,2023-01-01,90003590.23168725,4,0.00491673,-410000161.8912244,23.69761838935187,10,21099325.0,7
7,2023-01-01,90008329.75536513,2,0.00285431,-410000161.8912244,23.69761838935187,10,21099525.0,8
8,2023-01-01,90011094.47751057,0,-10.44477567,1084011049.4520357,-47.39416980620129,-10,21099641.666666668,9
9,2023-01-01,84009469.64637542,4,-8.79144972,-923990536.6728473,47.39409493274186,10,21099675.0,10
10,2023-01-01,76014597.68743706,3,0.00115619,-923990536.6728473,47.39409493274186,10,21099783.333333332,11
11,2023-01-01,76017757.29376602,2,0.00100994,-923990536.6728473,47.39409493274186,10,21099850.0,12
12,2023-01-01,76020521.94930375,2,0.00129634,-923990536.6728473,47.39409493274186,10,21099908.333333332,13
13,2023-01-01,76024076.50642371,2,0.00100656,-923990536.6728473,47.39409493274186,10,21099983.333333332,14
14,2023-01-01,76026841.16196156,0,-6.39816127,1068026771.6506224,-47.39327134030146,-10,21100041.666666668,15
15,2023-01-01,68025191.87491107,0,-0.00346867,1068026771.6506224,-47.39327134030146,-10,21100075.0,16
16,2023-01-01,68020847.49170482,2,-0.00031491,1068026771.6506224,-47.39327134030146,-10,21100166.666666668,17
17,2023-01-01,68020452.54777706,0,0.00073388,1068026771.6506224,-47.39327134030146,-10,21100175.0,18
18,2023-01-01,68023217.15527177,0,-0.00251257,1068026771.6506224,-47.39327134030146,-10,21100116.666666668,19
19,2023-01-01,68020057.60384917,0,-0.00094093,1068026771.6506224,-47.39327134030146,-10,21100183.333333332,20
20,2023-01-01,68018872.77206576,2,-0.00250557,1068026771.6506224,-47.39327134030146,-10,21100208.333333332,21
21,2023-01-01,68015713.22064292,0,-0.0037528,1068026771.6506224,-47.39327134030146,-10,21100275.0,22
22,2023-01-01,68010973.89350891,3,-3.95955798,-437989089.29751956,23.696261322369864,5,21100375.0,23
23,2023-01-01,62014662.610523105,3,-1.24720012,-939989089.2975196,47.39234483368712,10,21100533.333333332,24
24,2023-01-01,60020191.71742058,2,0.00255013,-939989089.2975196,47.39234483368712,10,21100650.0,25
25,2023-01-01,60032434.73983586,0,-4.13727695,1052032348.6436864,-47.39132478104221,-10,21100908.333333332,26
26,2023-01-01,52024055.16184974,0,-0.00387255,1052032348.6436864,-47.39132478104221,-10,21101083.333333332,27
27,2023-01-01,52016551.53542602,0,-0.00162904,1052032348.6436864,-47.39132478104221,-10,21101241.666666668,28
28,2023-01-01,52013392.11377406,0,0.00088173,1052032348.6436864,-47.39132478104221,-10,21101308.333333332,29
29,2023-01-01,52018526.17395854,3,-2.73870188,-453981529.1159204,23.695334862472276,5,21101200.0,30
30,2023-01-01,46013139.43373549,4,-0.00296904,-453981529.1159204,23.695334862472276,10,21100975.0,31
31,2023-01-01,46006623.21664834,2,-0.00296642,-453981529.1159204,23.695334862472276,10,21100700.0,32
32,2023-01-01,46000106.99956113,3,-0.0015269,-453981529.1159204,23.695334862472276,10,21100425.0,33
33,2023-01-01,45996750.160455585,2,-0.00314082,-453981529.1159204,23.695334862472276,10,21100283.333333332,34
34,2023-01-01,45989839.02112079,0,-2.4391814,1039989953.5485725,-47.393383646676,-10,21099991.666666668,35
35,2023-01-01,40010885.626349926,0,0.00257703,1039989953.5485725,-47.393383646676,-10,21099550.0,36
36,2023-01-01,40029842.97980857,0,0.00257611,1039989953.5485725,-47.393383646676,-10,21099150.0,37
37,2023-01-01,40048800.33326733,1,0.00214588,1039989953.5485725,-47.393383646676,-10,21098750.0,38
38,2023-01-01,40064598.12781608,0,0.00327158,1039989953.5485725,-47.393383646676,-10,21098416.666666668,39
39,2023-01-01,40088689.76450324,1,0.00316342,1039989953.5485725,-47.393383646676,-10,21097908.333333332,40
40,2023-01-01,40111991.51146281,1,0.0020902,1039989953.5485725,-47.393383646676,-10,21097416.666666668,41
41,2023-01-01,40127394.361148,0,0.00214292,1039989953.5485725,-47.393383646676,-10,21097091.666666668,42
42,2023-01-01,40143192.15569699,0,0.00203491,1039989953.5485725,-47.393383646676,-10,21096758.333333332,43
43,2023-01-01,40158200.060518265,4,-2.868902,-967841126.953434,47.40135875994885,10,21096441.666666668,44
44,2023-01-01,32142282.57099998,2,-0.00508538,-967841126.953434,47.40135875994885,10,21096091.666666668,45
45,2023-01-01,32128062.16337204,3,-0.00465792,-967841126.953434,47.40135875994885,10,21095791.666666668,46
46,2023-01-01,32115026.789713025,0,-2.54936707,1024115202.1747404,-47.403437223233055,-10,21095516.666666668,47
47,2023-01-01,24127843.09133327,0,0.00189073,1024115202.1747404,-47.403437223233055,-10,21095250.0,48
48,2023-01-01,24145619.380292058,2,0.00226832,1024115202.1747404,-47.403437223233055,-10,21094875.0,49
49,2023-01-01,24166950.927042484,1,0.00256182,1024115202.1747404,-47.403437223233055,-10,21094425.0,50
50,2023-01-01,24191047.67429757,1,0.00264528,1024115202.1747404,-47.403437223233055,-10,21093916.666666668,51
51,2023-01-01,24215934.478839755,0,0.00251877,1024115202.1747404,-47.403437223233055,-10,21093391.666666668,52
52,2023-01-01,24239636.197451353,0,0.00251822,1024115202.1747404,-47.403437223233055,-10,21092891.666666668,53
53,2023-01-01,24263337.91606295,4,-2.31084869,-983736069.5409718,47.41046040693188,10,21092391.666666668,54
54,2023-01-01,16236669.444294333,3,-0.00829647,-983736069.5409718,47.41046040693188,10,21091816.666666668,55
55,2023-01-01,16207828.080879927,4,-0.00715441,-983736069.5409718,47.41046040693188,10,21091208.333333332,56
56,2023-01-01,16182937.589166284,0,-2.09157032,1008183261.5606457,-47.41430062721218,-10,21090683.333333332,57
57,2023-01-01,8207758.949302912,4,-1.93421907,-999792143.0611424,47.41546218221762,10,21090166.666666668,58
58,2023-01-01,182568.69236016273,4,-0.00590065,-999792143.0611424,47.41546218221762,10,21089633.333333332,59
59,2023-01-01,158070.70356619358,3,-0.00570665,-999792143.0611424,47.41546218221762,10,21089116.666666668,60
60,2023-01-01,134362.97247505188,1,-1.35941103,494134656.94834054,-23.7094735943641,-5,21088616.666666668,61
61,2023-01-01,-5854673.788541973,0,0.0008967,494134656.94834054,-23.7094735943641,-10,21088166.666666668,62
62,2023-01-01,-5842819.051744819,3,-0.87702173,-509842728.95574516,23.71054170684286,5,21087666.666666668,63
63,2023-01-01,-9855769.753683925,1,-0.84038811,486144282.4095078,-23.711160131739206,-5,21087116.666666668,64
64,2023-01-01,-13842083.673416495,2,0.00103194,486144282.4095078,-23.711160131739206,-5,21086541.666666668,65
65,2023-01-01,-13827659.384336293,3,-0.86172506,-517827547.15151167,23.71249079164941,5,21085933.333333332,66
66,2023-01-01,-17843355.478706002,4,-0.00339174,-517827547.15151167,23.71249079164941,10,21085266.666666668,67
67,2023-01-01,-17859163.805900514,0,-1.21642437,976140962.660717,-47.42798061144153,-10,21084600.0,68
68,2023-01-01,-23831371.017259717,3,-1.16511242,-529831260.3519716,23.71464640276481,5,21084016.666666668,69
69,2023-01-01,-29843512.919279754,4,-0.00292818,-529831260.3519716,23.71464640276481,10,21083500.0,70
70,2023-01-01,-29858136.95122814,4,-0.00344196,-529831260.3519716,23.71464640276481,10,21082883.333333332,71
71,2023-01-01,-29875330.069870174,0,-1.13761074,964124846.2090014,-47.43347356512754,-10,21082158.333333332,72
72,2023-01-01,-35840764.52266383,0,0.00237534,964124846.2090014,-47.43347356512754,-10,21081433.333333332,73
73,2023-01-01,-35805189.417490005,4,-1.60752552,-1043804909.559996,47.436792450592606,10,21080683.333333332,74
