,date,value,action,reward,balance,coin,position,price,index
0,2023-02-18,100000000.0,1,-0.66395706,600000000.0,-16.10557094383209,-5,31045158.333333332,67759
1,2023-02-18,99957320.2369988,4,0.38417603,-900042679.7630012,32.20839259453901,10,31047808.333333332,67760
2,2023-02-18,100031131.13669467,4,0.51976039,-900042679.7630012,32.20839259453901,10,31050100.0,67761
3,2023-02-18,100120777.82941604,1,-1.07974599,600120777.829416,-16.101564374322727,-5,31052883.333333332,67762
4,2023-02-18,100058920.98627806,1,-1.5432417,1100120777.829416,-32.20113701116708,-10,31056725.0,67763
5,2023-02-18,99962049.2324363,1,-1.06022863,1100120777.829416,-32.20113701116708,-10,31059733.333333332,67764
6,2023-02-18,99889596.6741612,1,-0.86086524,1100120777.829416,-32.20113701116708,-10,31061983.333333332,67765
7,2023-02-18,99826536.11418092,1,-1.03800312,1100120777.829416,-32.20113701116708,-10,31063941.666666668,67766
8,2023-02-18,99749253.38535404,1,-0.74995098,1100120777.829416,-32.20113701116708,-10,31066341.666666668,67767
9,2023-02-18,99692901.39558458,1,-0.52651075,1100120777.829416,-32.20113701116708,-10,31068091.666666668,67768
10,2023-02-18,99652113.2887038,4,0.23638739,-900347886.7112962,32.18605254963156,10,31069358.333333332,67769
11,2023-02-18,99704415.62409687,1,-0.60103915,599704415.6240969,-16.092184615978788,-5,31070983.333333332,67770
12,2023-02-18,99660028.01486444,4,0.66153601,-900339971.9851356,32.18151231117162,10,31073741.666666668,67771
13,2023-02-18,99796531.26291764,4,0.59884833,-900339971.9851356,32.18151231117162,10,31077983.333333332,67772
14,2023-02-18,99913725.60358417,4,0.53340642,-900339971.9851356,32.18151231117162,10,31081625.0,67773
15,2023-02-18,100009197.4234407,4,0.64532086,-900339971.9851356,32.18151231117162,10,31084591.666666668,67774
16,2023-02-18,100112982.80064416,1,-0.7873665,600112982.8006442,-16.083471070392527,-5,31087816.666666668,67775
17,2023-02-18,100068619.22627503,1,-1.37985536,1100112982.8006442,-32.16551522686117,-10,31090575.0,67776
18,2023-02-18,99983648.65688407,1,-1.62425545,1100112982.8006442,-32.16551522686117,-10,31093216.666666668,67777
19,2023-02-18,99879378.77835703,4,0.71855981,-900120621.221643,32.158002988014445,10,31096458.333333332,67778
20,2023-02-18,100008278.77366734,4,0.77820241,-900120621.221643,32.158002988014445,10,31100466.666666668,67779
21,2023-02-18,100132087.08517122,1,-0.97148182,600132087.0851712,-16.074939223333953,-5,31104316.666666668,67780
22,2023-02-18,100077968.12311935,4,0.73684157,-899922031.8768806,32.14639898717412,10,31107683.333333332,67781
23,2023-02-18,100190748.40623271,1,-0.97824472,600190748.4062327,-16.07138695801591,-5,31111191.666666668,67782
24,2023-02-18,100138248.54216993,1,-1.71023334,1100190748.4062328,-32.14108660193815,-10,31114458.333333332,67783
25,2023-02-18,100040218.22803414,1,-1.05903941,1100190748.4062328,-32.14108660193815,-10,31117508.333333332,67784
26,2023-02-18,99975132.52766526,4,0.30268823,-900024867.4723347,32.134157967236014,10,31119533.333333332,67785
27,2023-02-18,100028153.88831115,1,-0.65538843,600028153.8883111,-16.066227130395106,-5,31121183.333333332,67786
28,2023-02-18,99987586.6648069,1,-1.32210364,1100028153.8883111,-32.13115084208863,-10,31123708.333333332,67787
29,2023-02-18,99897619.4424491,1,-1.22917116,1100028153.8883111,-32.13115084208863,-10,31126508.333333332,67788
30,2023-02-18,99811133.09476578,1,-1.23687872,1100028153.8883111,-32.13115084208863,-10,31129200.0,67789
31,2023-02-18,99716346.19978166,4,0.52225856,-900283653.8002183,32.121135225161126,10,31132150.0,67790
32,2023-02-18,99827967.14468908,1,-0.51450198,599827967.1446891,-16.058775116927958,-5,31135625.0,67791
33,2023-02-18,99789559.90753436,4,0.12794442,-900210440.0924656,32.11508333061247,10,31138016.666666668,67792
34,2023-02-18,99817392.97975421,4,-0.40306578,-900210440.0924656,32.11508333061247,10,31138883.333333332,67793
35,2023-02-18,99788489.40475655,1,0.0843724,599788489.4047565,-16.057558854967592,-5,31137983.333333332,67794
36,2023-02-18,99806821.78444934,1,0.10211109,1099788489.4047565,-32.115706478053966,-10,31136841.666666668,67795
37,2023-02-18,99829570.40987122,1,0.20839043,1099788489.4047565,-32.115706478053966,-10,31136133.333333332,67796
38,2023-02-18,99873194.24450386,4,-0.54624692,-900126805.7554961,32.11842706427138,10,31134775.0,67797
39,2023-02-18,99838666.93540967,4,0.11596945,-900126805.7554961,32.11842706427138,10,31133700.0,67798
40,2023-02-18,99857135.03097165,4,0.45645358,-900126805.7554961,32.11842706427138,10,31134275.0,67799
41,2023-02-18,99914145.23901081,1,-0.4474529,599914145.2390108,-16.058555918300492,-5,31136050.0,67800
42,2023-02-18,99899157.25348705,1,-0.50621056,1099914145.2390108,-32.11663048022284,-10,31136983.333333332,67801
43,2023-02-18,99877210.8893255,1,0.1564307,1099914145.2390108,-32.11663048022284,-10,31137666.666666668,67802
44,2023-02-18,99895410.31326425,1,0.09092102,1099914145.2390108,-32.11663048022284,-10,31137100.0,67803
45,2023-02-18,99903974.74805903,1,-1.31744401,1099914145.2390108,-32.11663048022284,-10,31136833.333333332,67804
46,2023-02-18,99848573.56048071,1,-2.10168108,1099914145.2390108,-32.11663048022284,-10,31138558.333333332,67805
47,2023-02-18,99761591.0195967,1,-3.00200743,1099914145.2390108,-32.11663048022284,-10,31141266.666666668,67806
48,2023-02-18,99652126.8373766,4,1.45908508,-900347873.1626234,32.10821753638463,10,31144675.0,67807
49,2023-02-18,99753000.15413678,4,5.14137872,-900347873.1626234,32.10821753638463,10,31147816.666666668,67808
50,2023-02-18,99905246.61895502,4,8.56259379,-900347873.1626234,32.10821753638463,10,31152558.333333332,67809
51,2023-02-18,100077560.7197336,4,38.31183134,-900347873.1626234,32.10821753638463,10,31157925.0,67810
52,2023-02-18,100233018.0063057,1,-60.11382213,600233018.0063057,-16.044788492249833,-5,31162766.666666668,67811
53,2023-02-18,100150521.05214137,4,7.79737604,-899849478.9478586,32.084283273206495,10,31167908.333333332,67812
54,2023-02-18,100333134.0977714,1,-21.9841353,600333134.0977714,-16.039212667128595,-5,31173600.0,67813
55,2023-02-18,100239839.34409094,4,4.24851997,-899760160.6559091,32.072440953299854,10,31179416.666666668,67814
56,2023-02-18,100395925.22339702,1,-7.86483559,600395925.223397,-16.033717839702373,-5,31184283.333333332,67815
57,2023-02-18,100316424.70577508,4,3.06614668,-899683575.294225,32.06233773451262,10,31189241.666666668,67816
58,2023-02-18,100472194.22993505,1,-5.63020298,600472194.229935,-16.028672088632145,-5,31194100.0,67817
59,2023-02-18,100396191.60978144,1,-12.99093949,1100472194.2299352,-32.054908105407335,-10,31198841.666666668,67818
60,2023-02-18,100275718.58015227,4,2.87134236,-899724281.4198477,32.04861133367091,10,31202600.0,67819
61,2023-02-18,100397770.37498128,4,1.99868259,-899724281.4198477,32.04861133367091,10,31206408.333333332,67820
62,2023-02-18,100507803.94056034,1,-2.18519583,600507803.9405603,-16.02058752300623,-5,31209841.666666668,67821
63,2023-02-18,100470422.5696733,1,-1.45946417,1100507803.9405603,-32.03997739250427,-10,31212175.0,67822
64,2023-02-18,100443455.58870137,1,-4.19685214,1100507803.9405603,-32.03997739250427,-10,31213016.666666668,67823
65,2023-02-18,100371098.63975668,4,2.033428,-899628901.3602433,32.03559795644921,10,31215275.0,67824
66,2023-02-18,100486960.71903265,4,2.24476315,-899628901.3602433,32.03559795644921,10,31218891.666666668,67825
67,2023-02-18,100629786.09325504,1,-3.19081566,600629786.093255,-16.013656446217333,-5,31223350.0,67826
68,2023-02-18,100562795.63045508,4,1.47053525,-899437204.369545,32.02302241825056,10,31227533.333333332,67827
69,2023-02-18,100698092.90017211,1,-2.54975095,600698092.9001721,-16.00934518843133,-5,31231758.333333332,67828
70,2023-02-18,100620447.5760082,1,-5.46611071,1100698092.9001722,-32.01620466127743,-10,31236608.333333332,67829
71,2023-02-18,100473173.0345664,1,-5.28937594,1100698092.9001722,-32.01620466127743,-10,31241208.333333332,67830
72,2023-02-18,100342440.19886613,4,0.87998717,-899657559.8011339,32.00482205985702,10,31245291.666666668,67831
73,2023-02-18,100422718.96086633,1,-1.50492752,600422718.9608663,-16.001126479304144,-5,31247800.0,67832
74,2023-02-18,100377249.09312093,4,1.1555765,-899622750.9068791,31.999342946824825,10,31250641.666666668,67833
75,2023-02-18,100490846.76058221,1,-1.47573409,600490846.7605822,-15.997854154496077,-5,31254191.666666668,67834
76,2023-02-18,100442719.88266742,4,0.8941772,-899557280.1173326,31.99262889830183,10,31257200.0,67835
77,2023-02-18,100524034.48111725,4,0.75627359,-899557280.1173326,31.99262889830183,10,31259741.666666668,67836
78,2023-02-18,100587753.13367295,1,-0.57752234,600587753.133673,-15.993994788090232,-5,31261733.333333332,67837
79,2023-02-18,100574158.23810309,1,0.44539522,1100587753.133673,-31.98755471462648,-10,31262583.333333332,67838
80,2023-02-18,100601347.65961051,1,1.01376054,1100587753.133673,-31.98755471462648,-10,31261733.333333332,67839
81,2023-02-18,100678650.91683745,4,-1.47554871,-899321349.0831625,31.990462576757114,10,31259316.666666668,67840
82,2023-02-18,100638396.25142825,1,0.18661776,600638396.2514282,-15.995875196982539,-5,31258058.333333332,67841
83,2023-02-18,100656524.90998483,1,0.14853648,1100638396.2514281,-31.992330382513423,-10,31256925.0,67842
84,2023-02-18,100668788.63663137,4,-0.61129299,-899331211.3633686,31.993302735294076,10,31256541.666666668,67843
85,2023-02-18,100655458.09382498,1,-0.11131664,600655458.093825,-15.996864614535552,-5,31256125.0,67844
86,2023-02-18,100652791.94972253,1,-0.4802804,1100655458.0938249,-31.993643929633443,-10,31256291.666666668,67845
87,2023-02-18,100643727.08394241,4,-0.10169797,-899356272.9160576,31.993268616283135,10,31256575.0,67846
88,2023-02-18,100641594.199368,1,0.21736978,600641594.199368,-15.996668427188897,-5,31256508.333333332,67847
89,2023-02-18,100658390.70121658,4,-1.22033947,-899341609.2987834,31.994411642766398,10,31255458.333333332,67848
90,2023-02-18,100625329.80918574,1,0.40682676,600625329.8091857,-15.99773472076354,-5,31254425.0,67849
91,2023-02-18,100657325.27862722,4,-3.39162546,-899342674.7213728,31.99751699268137,10,31252425.0,67850
92,2023-02-18,100574398.38042116,1,0.42813336,600574398.3804212,-16.000085333788448,-5,31249833.333333332,67851
93,2023-02-18,100612665.25117773,1,0.79793578,1100574398.3804212,-32.00139530769831,-10,31247441.666666668,67852
94,2023-02-18,100701469.12315667,1,0.52793266,1100574398.3804212,-32.00139530769831,-10,31244666.666666668,67853
95,2023-02-18,100771072.15795088,1,0.48452784,1100574398.3804212,-32.00139530769831,-10,31242491.666666668,67854
96,2023-02-18,100831874.80903554,4,-1.41118933,-899168125.1909645,32.009637034723255,10,31240591.666666668,67855
97,2023-02-18,100773990.71539772,4,-0.41530012,-899168125.1909645,32.009637034723255,10,31238783.333333332,67856
98,2023-02-18,100757719.14990509,1,0.11395245,600757719.1499051,-16.006005453246058,-5,31238275.0,67857
99,2023-02-18,100771724.40467668,1,0.31855786,1100757719.1499052,-32.012459255419095,-10,31237400.0,67858
100,2023-02-18,100811739.97874606,1,0.51820021,1100757719.1499052,-32.012459255419095,-10,31236150.0,67859
101,2023-02-18,100879766.45466375,4,-1.79108753,-899120233.5453362,32.016366766691135,10,31234025.0,67860
102,2023-02-18,100809864.05388999,4,-1.97673153,-899120233.5453362,32.016366766691135,10,31231841.666666668,67861
103,2023-02-18,100735959.60727012,1,0.15833645,600735959.6072701,-16.010485800833827,-5,31229533.333333332,67862
104,2023-02-18,100753704.56236601,1,0.10786304,1100735959.6072702,-32.021539832537314,-10,31228425.0,67863
105,2023-02-18,100765178.94747281,4,-0.42906852,-899234821.0525272,32.022475508143316,10,31228066.666666668,67864
106,2023-02-18,100749968.27160645,1,0.00122287,600749968.2716064,-16.011481299523844,-5,31227591.666666668,67865
107,2023-02-18,100750101.70061731,4,-0.32660361,-899249898.2993827,32.02297114463442,10,31227583.333333332,67866
108,2023-02-18,100738626.80262387,1,0.08603064,600738626.8026239,-16.011669304589184,-5,31227225.0,67867
109,2023-02-18,100747700.08189654,1,0.17647554,1100738626.8026237,-32.023629171145515,-10,31226658.333333332,67868
110,2023-02-18,100767981.71370459,1,0.12939647,1100738626.8026237,-32.023629171145515,-10,31226025.0,67869
111,2023-02-18,100784527.2554431,4,-0.71647469,-899215472.7445569,32.02509913769752,10,31225508.333333332,67870
112,2023-02-18,100751701.52882683,1,0.11899208,600751701.5288268,-16.013075209677876,-5,31224483.333333332,67871
113,2023-02-18,100766780.50798261,4,-1.20233569,-899233219.4920174,32.02711629179372,10,31223541.666666668,67872
114,2023-02-18,100725679.04207468,4,-1.87534469,-899233219.4920174,32.02711629179372,10,31222258.333333332,67873
115,2023-02-18,100678705.93818021,1,0.31746623,600678705.9381802,-16.014968657371757,-5,31220791.666666668,67874
116,2023-02-18,100697123.15213615,1,0.64307402,1100678705.9381802,-32.03052723868154,-10,31219641.666666668,67875
117,2023-02-18,100744902.02193403,1,0.71324905,1100678705.9381802,-32.03052723868154,-10,31218150.0,67876
118,2023-02-18,100785207.10204268,4,-1.92917644,-899214792.8979573,32.033938890456476,10,31216891.666666668,67877
119,2023-02-18,100744630.77944815,1,0.39309681,600744630.7794482,-16.017619381319452,-5,31215625.0,67878
120,2023-02-18,100762650.60125208,4,-2.24541762,-899237349.3987479,32.036393342837464,10,31214500.0,67879
121,2023-02-18,100724473.89918518,4,-1.94971464,-899237349.3987479,32.036393342837464,10,31213308.333333332,67880
122,2023-02-18,100705519.03312409,1,0.2084745,600705519.0331241,-16.01911186839979,-5,31212716.666666668,67881
123,2023-02-18,100713795.57425618,1,0.30032581,1100705519.033124,-32.03848890686552,-10,31212200.0,67882
124,2023-02-18,100730882.76833975,4,-2.22837486,-899269117.2316602,32.03930154322636,10,31211666.666666668,67883
125,2023-02-18,100702581.38530993,1,0.78169566,600702581.3853099,-16.020104162717267,-5,31210783.333333332,67884
126,2023-02-18,100723674.52245748,4,-9.40329842,-899276325.4775425,32.0415600394752,10,31209466.666666668,67885
127,2023-02-18,100652382.05136967,1,0.91464564,600652382.0513697,-16.021922262167248,-5,31207241.666666668,67886
128,2023-02-18,100679352.28717768,1,0.1295449,1100652382.0513697,-32.044708800997,-10,31205558.333333332,67887
129,2023-02-18,100684426.03273785,4,0.42997648,-899315573.9672621,32.045735673953864,10,31205400.0,67888
130,2023-02-18,100695642.0402236,1,-6.49116126,600695642.0402236,-16.022688126386964,-5,31205750.0,67889
131,2023-02-18,100681622.18811303,4,1.47990471,-899318377.811887,32.044477735096315,10,31206625.0,67890
132,2023-02-18,100708592.95687342,1,-73.20743592,600708592.9568734,-16.021806747103255,-5,31207466.666666668,67891
133,2023-02-18,100692971.69529504,4,2.85846953,-899307028.3047049,32.04261240214653,10,31208441.666666668,67892
134,2023-02-18,100733291.98256767,1,-4.044678,600733291.9825677,-16.020660243449953,-5,31209700.0,67893
135,2023-02-18,100695776.93649757,1,-6.23789889,1100733291.9825678,-32.040118545467465,-10,31212041.666666668,67894
136,2023-02-18,100622885.66680694,4,2.14682731,-899377114.3331931,32.03658150453398,10,31214316.666666668,67895
137,2023-02-18,100696302.83275473,4,1.6009795,-899377114.3331931,32.03658150453398,10,31216608.333333332,67896
138,2023-02-18,100776127.31500363,1,-4.17909804,600776127.3150036,-16.01583645909075,-5,31219100.0,67897
139,2023-02-18,100733818.81369084,4,2.25843873,-899266181.1863091,32.02896272335864,10,31221741.666666668,67898
140,2023-02-18,100848322.35542679,1,-9.19169755,600848322.3554268,-16.012647856787147,-5,31225316.666666668,67899
141,2023-02-18,100758518.08869666,1,-143.08057759,1100848322.3554268,-32.02242022183877,-10,31230925.0,67900
142,2023-02-18,100612282.36968362,4,6.37360309,-899387717.6303164,32.01486343393026,10,31235491.666666668,67901
143,2023-02-18,100761685.06570852,1,-21.07000151,600761685.0657085,-16.005040520761337,-5,31240158.333333332,67902
144,2023-02-18,100686728.12593633,4,7.63251637,-899313271.8740637,32.00528300538142,10,31244841.666666668,67903
145,2023-02-18,100854489.15102279,4,3.58530691,-899313271.8740637,32.00528300538142,10,31250083.333333332,67904
146,2023-02-18,101029984.78616905,4,2.58906759,-899313271.8740637,32.00528300538142,10,31255566.666666668,67905
147,2023-02-18,101208680.94961572,1,-4.96210925,601208680.9496157,-15.994293236173334,-5,31261150.0,67906
148,2023-02-18,101116180.62039983,1,-18.56979386,1101208680.9496157,-31.985628064874156,-10,31266933.333333332,67907
149,2023-02-18,100915204.25739217,4,3.38144975,-899084795.7426078,31.976243782619097,10,31273216.666666668,67908
150,2023-02-18,101107328.18878603,1,-8.14699073,601107328.188786,-15.985050780510067,-5,31279225.0,67909
151,2023-02-18,100989838.06554931,4,3.32313419,-899010161.9344506,31.962590983512897,10,31286575.0,67910
