,date,value,action,reward,balance,coin,position,price,index
0,2023-04-24,100000000.0,1,0.0,100000000,0,0,36821358.333333336,160216
1,2023-04-24,100000000.0,1,0.0,100000000,0,0,36819533.333333336,160217
2,2023-04-24,100000000.0,2,-1.0082747,-40000.0,2.7160707871422116,1,36817891.666666664,160218
3,2023-04-24,99955111.07258314,1,-0.10847209,-40000.0,2.7160707871422116,1,36816091.666666664,160219
4,2023-04-24,99950267.41301276,0,-1.68725669,199870271.30604756,-2.716335156824215,-1,36814308.333333336,160220
5,2023-04-24,99875296.52608767,1,0.04301805,199870271.30604756,-2.716335156824215,-1,36812458.333333336,160221
6,2023-04-24,99880570.74351719,1,0.04080531,199870271.30604756,-2.716335156824215,-1,36810516.666666664,160222
7,2023-04-24,99885550.69130468,0,-0.72804313,299830271.30604756,-5.433085416387062,-2,36808683.333333336,160223
8,2023-04-24,99855013.31507161,1,0.06800898,299830271.30604756,-5.433085416387062,-2,36806941.666666664,160224
9,2023-04-24,99863162.94319618,1,0.07846378,299830271.30604756,-5.433085416387062,-2,36805441.666666664,160225
10,2023-04-24,99872082.25842142,1,0.07311366,299830271.30604756,-5.433085416387062,-2,36803800.0,160226
11,2023-04-24,99880322.4379696,0,-0.69085083,399790271.30604756,-8.15030812494183,-3,36802283.333333336,160227
12,2023-04-24,99853498.76943827,1,0.10517099,399790271.30604756,-8.15030812494183,-3,36800666.666666664,160228
13,2023-04-24,99865656.31239128,0,-0.36254848,499750271.30604756,-10.867760350433299,-4,36799175.0,160229
14,2023-04-24,99852010.63124108,1,0.22496266,499750271.30604756,-10.867760350433299,-4,36796750.0,160230
15,2023-04-24,99876734.78603828,2,-5.59519915,-323214.6285697222,2.7177993435155687,1,36794475.0,160231
16,2023-04-24,99669651.14815356,0,-1.81558949,199589654.00184286,-2.717993251222757,-1,36791850.0,160232
17,2023-04-24,99596766.08418356,1,0.07191227,199589654.00184286,-2.717993251222757,-1,36789233.333333336,160233
18,2023-04-24,99605373.06281243,1,0.09682121,199589654.00184286,-2.717993251222757,-1,36786066.666666664,160234
19,2023-04-24,99616856.58429885,1,0.10279267,199589654.00184286,-2.717993251222757,-1,36781841.666666664,160235
20,2023-04-24,99628929.00432302,1,0.09299052,199589654.00184286,-2.717993251222757,-1,36777400.0,160236
21,2023-04-24,99639755.6774404,1,0.08546844,199589654.00184286,-2.717993251222757,-1,36773416.666666664,160237
22,2023-04-24,99649631.05291983,2,-2.16774746,-430344.9562597275,2.7196244017392903,1,36769783.333333336,160238
23,2023-04-24,99561314.8622416,1,-0.21060734,-430344.9562597275,2.7196244017392903,1,36766716.666666664,160239
24,2023-04-24,99552612.06415603,1,-0.20373893,-430344.9562597275,2.7196244017392903,1,36763516.666666664,160240
25,2023-04-24,99544067.91082723,0,-1.79099557,199464078.1456804,-2.720320453749452,-1,36760375.0,160241
26,2023-04-24,99472783.17113239,1,0.07856846,199464078.1456804,-2.720320453749452,-1,36757175.0,160242
27,2023-04-24,99482054.93001226,1,0.07787297,199464078.1456804,-2.720320453749452,-1,36753766.666666664,160243
28,2023-04-24,99491145.3341952,0,-0.5131145,299424078.1456804,-5.441377421117856,-2,36750425.0,160244
29,2023-04-24,99472457.39576125,0,-0.33509417,399384078.1456804,-8.162724415310729,-3,36746508.333333336,160245
30,2023-04-24,99461230.99932522,1,0.28114589,399384078.1456804,-8.162724415310729,-3,36742983.333333336,160246
31,2023-04-24,99487147.64934385,2,-4.6795381,-672811.12285465,2.7218432685527074,1,36739808.333333336,160247
32,2023-04-24,99319386.25977549,1,-0.1887446,-672811.12285465,2.7218432685527074,1,36736941.666666664,160248
33,2023-04-24,99312604.33363135,0,-1.8708115,199232610.16744876,-2.722240294873069,-1,36734450.0,160249
34,2023-04-24,99240141.69893123,1,0.07541305,199232610.16744876,-2.722240294873069,-1,36731683.333333336,160250
35,2023-04-24,99248784.81186745,1,0.08546128,199232610.16744876,-2.722240294873069,-1,36728508.333333336,160251
36,2023-04-24,99258448.76491426,1,0.11604882,199232610.16744876,-2.722240294873069,-1,36724958.333333336,160252
37,2023-04-24,99269110.87273586,0,-0.57907315,299192610.16744876,-5.445474589470286,-2,36721041.666666664,160253
38,2023-04-24,99250892.77109373,2,-3.55023121,-869083.9158647954,2.7235309671144985,1,36717041.666666664,160254
39,2023-04-24,99119431.86189054,1,-0.32729909,-869083.9158647954,2.7235309671144985,1,36712825.0,160255
40,2023-04-24,99107107.88426435,0,-1.69376544,199027117.4075443,-2.724179545225467,-1,36708300.0,160256
41,2023-04-24,99038263.84218352,1,0.08435475,199027117.4075443,-2.724179545225467,-1,36704208.333333336,160257
42,2023-04-24,99048479.5154781,2,-2.03657626,-1031511.9396787137,2.724761611741906,1,36700458.333333336,160258
43,2023-04-24,98958247.49793048,0,-1.45863933,198878251.59415543,-2.7250406712320183,-1,36696700.0,160259
44,2023-04-24,98889219.88285713,1,0.08520756,198878251.59415543,-2.7250406712320183,-1,36692675.0,160260
45,2023-04-24,98900324.4235924,1,0.08318718,198878251.59415543,-2.7250406712320183,-1,36688600.0,160261
46,2023-04-24,98911042.91689925,2,-1.90986992,-1168943.966571644,2.7259345412252167,1,36684666.666666664,160262
47,2023-04-24,98821946.86883643,1,-0.1544356,-1168943.966571644,2.7259345412252167,1,36681325.0,160263
48,2023-04-24,98814700.426181,2,-1.13151715,-101208943.96657164,5.452314998530099,2,36678666.666666664,160264
49,2023-04-24,98759025.02056022,1,-0.33800212,-101208943.96657164,5.452314998530099,2,36675791.666666664,160265
50,2023-04-24,98742168.28002311,0,-2.06903114,198622187.8351245,-2.726824040771473,-1,36672700.0,160266
51,2023-04-24,98629095.78936112,1,0.03330035,198622187.8351245,-2.726824040771473,-1,36670166.666666664,160267
52,2023-04-24,98634549.43744266,2,-1.44665593,-1445445.6179164052,2.7271611615888443,1,36668166.666666664,160268
53,2023-04-24,98550259.1032541,0,-1.24117246,198470260.82136562,-2.727278305796535,-1,36666591.666666664,160269
54,2023-04-24,98473806.28316316,1,0.0137637,198470260.82136562,-2.727278305796535,-1,36665291.666666664,160270
55,2023-04-24,98476351.74291521,1,0.01116805,198470260.82136562,-2.727278305796535,-1,36664358.333333336,160271
56,2023-04-24,98478419.9289638,0,-0.59076284,298430260.8213656,-5.454779151321797,-2,36663600.0,160272
57,2023-04-24,98441783.70944038,0,-0.52474448,398390260.8213656,-8.182325873060663,-3,36662983.333333336,160273
58,2023-04-24,98408261.38408995,1,0.04229396,398390260.8213656,-8.182325873060663,-3,36662191.666666664,160274
59,2023-04-24,98416375.52391404,1,0.04437985,398390260.8213656,-8.182325873060663,-3,36661200.0,160275
60,2023-04-24,98424898.7800318,2,-2.29539292,-1735087.3647847176,2.727756904123209,1,36660158.333333336,160276
61,2023-04-24,98261389.28254744,1,-0.05667806,-1735087.3647847176,2.727756904123209,1,36658866.666666664,160277
62,2023-04-24,98257320.37849881,2,-0.63393791,-101775087.36478472,5.455720922277809,2,36657375.0,160278
63,2023-04-24,98210318.86998186,2,-0.65779768,-201815087.36478472,8.183780446717925,3,36656091.666666664,160279
64,2023-04-24,98159884.54991227,0,-1.88030443,197999894.56114638,-2.7281544171775516,-1,36654816.666666664,160280
65,2023-04-24,98003463.89650884,1,0.01524206,197999894.56114638,-2.7281544171775516,-1,36653508.333333336,160281
66,2023-04-24,98007260.57807276,1,0.02040727,197999894.56114638,-2.7281544171775516,-1,36652116.666666664,160282
67,2023-04-24,98012216.72526395,0,-0.36470582,297959894.5611464,-5.456645043448005,-2,36650300.0,160283
68,2023-04-24,97982311.51859432,1,0.04172538,297959894.5611464,-5.456645043448005,-2,36648450.0,160284
69,2023-04-24,97992133.47967255,1,0.03968577,297959894.5611464,-5.456645043448005,-2,36646650.0,160285
70,2023-04-24,98001455.24828845,1,0.04485094,297959894.5611464,-5.456645043448005,-2,36644941.666666664,160286
71,2023-04-24,98011959.28999707,1,0.05344912,297959894.5611464,-5.456645043448005,-2,36643016.666666664,160287
72,2023-04-24,98024191.26930279,1,0.05958726,297959894.5611464,-5.456645043448005,-2,36640775.0,160288
73,2023-04-24,98037787.40986937,1,0.05310314,297959894.5611464,-5.456645043448005,-2,36638283.333333336,160289
74,2023-04-24,98049882.97304904,1,0.05865694,297959894.5611464,-5.456645043448005,-2,36636066.666666664,160290
75,2023-04-24,98063206.28136346,0,-0.30102559,397919894.5611464,-8.186377632019298,-3,36633625.0,160291
76,2023-04-24,98040465.89420432,1,0.06298607,397919894.5611464,-8.186377632019298,-3,36631516.666666664,160292
77,2023-04-24,98054723.83524674,1,0.04151163,397919894.5611464,-8.186377632019298,-3,36629775.0,160293
78,2023-04-24,98064001.72989637,1,-0.00361229,397919894.5611464,-8.186377632019298,-3,36628641.666666664,160294
79,2023-04-24,98063728.8506419,1,-0.10960568,397919894.5611464,-8.186377632019298,-3,36628675.0,160295
80,2023-04-24,98056361.11077315,1,-0.0921162,397919894.5611464,-8.186377632019298,-3,36629575.0,160296
81,2023-04-24,98050425.98698992,1,-0.01998931,397919894.5611464,-8.186377632019298,-3,36630300.0,160297
82,2023-04-24,98049129.8105315,1,0.02094193,397919894.5611464,-8.186377632019298,-3,36630458.333333336,160298
83,2023-04-24,98053222.99934751,1,0.00623931,397919894.5611464,-8.186377632019298,-3,36629958.333333336,160299
84,2023-04-24,98054450.95599228,0,-0.57361289,497879894.5611464,-10.916394646850343,-4,36629808.333333336,160300
85,2023-04-24,98015633.5654124,1,0.00089087,497879894.5611464,-10.916394646850343,-4,36629700.0,160301
86,2023-04-24,98015815.50532311,1,-0.0900715,497879894.5611464,-10.916394646850343,-4,36629683.333333336,160302
87,2023-04-24,98009993.42817819,1,-0.11409487,497879894.5611464,-10.916394646850343,-4,36630216.666666664,160303
88,2023-04-24,98002624.86179161,2,-2.6950607,-2197326.0460880995,2.729936276462467,1,36630891.666666664,160304
89,2023-04-24,97807633.33814749,0,-1.16302935,197727631.35439378,-2.72980089514721,-1,36632708.333333336,160305
90,2023-04-24,97722831.45448649,1,-0.04460613,197727631.35439378,-2.72980089514721,-1,36634466.666666664,160306
91,2023-04-24,97719555.69341232,1,-0.02924098,197727631.35439378,-2.72980089514721,-1,36635666.666666664,160307
92,2023-04-24,97717394.60103698,1,-0.02206618,197727631.35439378,-2.72980089514721,-1,36636458.333333336,160308
93,2023-04-24,97715779.46884069,1,-0.01375488,197727631.35439378,-2.72980089514721,-1,36637050.0,160309
94,2023-04-24,97714778.5418458,1,-0.01539211,197727631.35439378,-2.72980089514721,-1,36637416.666666664,160310
95,2023-04-24,97713641.12480615,1,-0.04513552,197727631.35439378,-2.72980089514721,-1,36637833.333333336,160311
96,2023-04-24,97710615.59548071,1,-0.11025168,197727631.35439378,-2.72980089514721,-1,36638941.666666664,160312
97,2023-04-24,97703222.38472301,0,-0.88682554,297687631.3543938,-5.458935636623099,-2,36641650.0,160313
98,2023-04-24,97644252.58338574,1,-0.27510964,297687631.3543938,-5.458935636623099,-2,36645125.0,160314
99,2023-04-24,97625646.7110909,1,-0.31737168,297687631.3543938,-5.458935636623099,-2,36648533.333333336,160315
100,2023-04-24,97603765.4774141,1,-0.25170197,297687631.3543938,-5.458935636623099,-2,36652541.666666664,160316
101,2023-04-24,97586114.9188557,2,-1.52972241,-2533925.6877185106,2.7280830919548147,1,36655775.0,160317
102,2023-04-24,97472780.84988254,1,0.02804174,-2533925.6877185106,2.7280830919548147,1,36658233.333333336,160318
103,2023-04-24,97478532.5584014,1,0.03758712,-2533925.6877185106,2.7280830919548147,1,36660341.666666664,160319
104,2023-04-24,97486148.45703313,1,0.05106148,-2533925.6877185106,2.7280830919548147,1,36663133.333333336,160320
105,2023-04-24,97495992.29018992,1,0.05366029,-2533925.6877185106,2.7280830919548147,1,36666741.666666664,160321
106,2023-04-24,97506336.27191359,0,-1.42270778,197426320.16712976,-2.72698515429282,-1,36670533.333333336,160322
107,2023-04-24,97414844.10460545,0,-1.0031529,297386320.16712976,-5.453657393974581,-2,36674741.666666664,160323
108,2023-04-24,97350529.88205731,1,-0.38707408,297386320.16712976,-5.453657393974581,-2,36679200.0,160324
109,2023-04-24,97325124.92803037,0,-1.10209156,397346320.16712976,-8.179652001502914,-3,36683858.333333336,160325
110,2023-04-24,97248793.6403904,1,-0.49696558,397346320.16712976,-8.179652001502914,-3,36688300.0,160326
111,2023-04-24,97215529.72225094,1,-0.41419671,397346320.16712976,-8.179652001502914,-3,36692366.666666664,160327
112,2023-04-24,97187446.25037915,1,-0.40122951,397346320.16712976,-8.179652001502914,-3,36695800.0,160328
113,2023-04-24,97160726.05384088,2,-2.12098594,-2999348.1838044524,2.72486493752793,1,36699066.666666664,160329
114,2023-04-24,97007418.56412375,1,0.02968258,-2999348.1838044524,2.72486493752793,1,36701550.0,160330
115,2023-04-24,97013413.26698631,1,0.02461572,-2999348.1838044524,2.72486493752793,1,36703750.0,160331
116,2023-04-24,97018386.1454973,0,-1.24894163,196938379.0517656,-2.7243817866904414,-1,36705575.0,160332
