,date,value,action,reward,balance,coin,position,price,index
0,2023-03-05,100000000.0,0,-1.32088331,398800000.0,-432818184.25346726,-3,0.6931316911220944,88818
1,2023-03-05,98798550.9867757,0,-1.27964286,697600000.0,-865634277.9861228,-6,0.6931350389787164,88819
2,2023-03-05,97596374.54933178,0,-1.23685876,996400000.0,-1298448801.7330103,-9,0.693137553247732,88820
3,2023-03-05,96397280.83837533,0,-0.00056389,996400000.0,-1298448801.7330103,-10,0.6931368552694657,88821
4,2023-03-05,96396734.06832159,1,1.0394449,396747.13204824924,144271565.54691646,1,0.6931372763642775,88822
5,2023-03-05,100396686.47539903,0,-2.07879487,398796686.7180256,-432814959.1718009,-3,0.6931368559304312,88823
6,2023-03-05,98796747.06701523,0,-1.58014121,697596686.7180257,-865630005.4101043,-6,0.6931367164967347,88824
7,2023-03-05,97596383.77513456,2,-0.00083956,697596686.7180257,-865630005.4101043,-6,0.6931371361816792,88825
8,2023-03-05,97595779.57608306,0,-1.66788701,996396686.7180257,-1298444353.741742,-9,0.6931378341693272,88826
9,2023-03-05,96395417.23034537,1,1.35660199,395422.3082960844,144271391.3593558,1,0.6931381132307568,88827
10,2023-03-05,100395442.51678865,0,-2.19240708,398795442.4359547,-432814086.612865,-3,0.6931382533035209,88828
11,2023-03-05,98795623.84312236,0,-1.66570451,697595442.4359547,-865628434.9444802,-6,0.693137834169363,88829
12,2023-03-05,97596834.5134759,2,-0.00245667,697595442.4359547,-865628434.9444802,-6,0.6931364355665622,88830
13,2023-03-05,97595140.26152349,3,-3.37441458,-5204860.9471741915,144271333.16556662,1,0.6931383928173688,88831
14,2023-03-05,94795501.9780017,0,-1.92688632,393195500.526301,-432812428.7114317,-3,0.6931409083911001,88832
15,2023-03-05,93196951.59271145,1,0.3856865,-5203054.21155417,144271507.39560512,1,0.6931375557461339,88833
16,2023-03-05,94796784.23844078,0,-1.93224011,393196784.8846408,-432815221.39982736,-3,0.6931364359823775,88834
17,2023-03-05,93193640.91382444,3,-1.90503294,-8406371.66205883,144270228.52864856,1,0.6931436999847992,88835
18,2023-03-05,91594051.61015198,0,-1.8854666,389994049.9170631,-432808853.6263423,-3,0.6931466338694623,88836
19,2023-03-05,89992053.72297782,0,-1.36380634,688794049.9170631,-865614827.3702683,-6,0.6931512460534982,88837
20,2023-03-05,88792295.0803132,0,-1.31192058,987594049.9170631,-1298420975.2151794,-9,0.693150967225863,88838
21,2023-03-05,87598829.6244607,1,1.12720531,-8401189.49436891,144269763.4319705,1,0.6931459345405689,88839
22,2023-03-05,91598729.86981079,0,-2.25422409,389998730.1923541,-432809639.2955145,-3,0.6931453756166588,88840
23,2023-03-05,89998850.94541806,0,-1.53395062,688798730.1923541,-865619452.8013994,-6,0.6931450966185658,88841
24,2023-03-05,88802962.44775307,0,-1.55513079,987598730.1923541,-1298432232.159136,-9,0.6931403468381379,88842
25,2023-03-05,87606228.1947422,0,-0.00637309,987598730.1923541,-1298432232.159136,-10,0.693137831691865,88843
26,2023-03-05,87601514.06468606,0,-0.00224135,987598730.1923541,-1298432232.159136,-10,0.6931414623242071,88844
27,2023-03-05,87599699.1224016,0,5e-08,987598730.1923541,-1298432232.159136,-10,0.6931428601193631,88845
28,2023-03-05,87599699.3109858,0,-0.0043544,987598730.1923541,-1298432232.159136,-10,0.6931428599741232,88846
29,2023-03-05,87596434.17975795,0,0.0023192,987598730.1923541,-1298432232.159136,-10,0.6931453746461615,88847
30,2023-03-05,87604779.77076876,0,-0.00474294,987598730.1923541,-1298432232.159136,-10,0.6931389472094389,88848
31,2023-03-05,87601697.92681563,1,1.56925834,-8398313.944122195,144270723.7479025,1,0.6931413207210299,88849
32,2023-03-05,91601585.14181213,0,-3.07646752,390001585.5454684,-432812608.012507,-3,0.6931406212439423,88850
33,2023-03-05,90002371.58564228,0,-2.30879237,688801585.5454683,-865626350.0549777,-6,0.6931388051226941,88851
34,2023-03-05,88802613.38142014,0,-2.18349942,987601585.5454683,-1298440266.5186396,-9,0.6931385257922671,88852
35,2023-03-05,87602250.51108205,3,-5.33511164,-16397746.829055548,144271247.31920275,1,0.6931388052585987,88853
36,2023-03-05,83602353.9175795,0,-2.13601771,382002353.51459295,-432813305.91276646,-3,0.6931395035726212,88854
37,2023-03-05,82000841.69109666,0,-1.60264883,680802353.5145929,-865624430.7121065,-6,0.6931429965879136,88855
38,2023-03-05,80799148.68757951,1,0.86174979,-16400838.493112445,144269967.8515341,1,0.6931449524055373,88856
39,2023-03-05,83599302.62673156,1,0.10814802,-116000838.49311244,288539732.1098019,2,0.6931459305706129,88857
40,2023-03-05,83999383.28489256,0,-2.56495367,381999382.39778054,-432809118.2269889,-3,0.693146210109796,88858
41,2023-03-05,81999079.92001373,3,-2.07830821,-19600921.289897323,144269560.6145479,1,0.6931469089808551,88859
42,2023-03-05,80398998.04201008,0,-2.08022594,378798998.36468244,-432809030.98243356,-3,0.6931463498324648,88860
43,2023-03-05,78797364.97563946,0,-1.58020003,677598998.3646824,-865615705.4926009,-6,0.6931501237579748,88861
44,2023-03-05,77596517.4467889,0,-1.58152635,976398998.3646824,-1298421768.6450572,-9,0.6931511028631887,88862
45,2023-03-05,76394520.96993327,2,-0.0074585,976398998.3646824,-1298421768.6450572,-9,0.6931526404813216,88863
